Source_label,Z,L,D
1,"?? ""??"" ???? ???? ??? ????? ?? ??? ????? ?????? ??? ????? ?????","?? ""??"" ???? ???? ??? ?????? ??? ?? ??? ????? ????? ??? ????? ?????","?? ""??"" ???? ??? ??? ???????? ?? ?? ????? ????? ??? ?????? ?????"
1,?? ??? ??? ??? ??? ??? ???? ?? ??????? ???? ???? ??? ???? ???? ???? ???? ????? ??????? ????? ???? ????? ?? ????? ?????? ???? ????? ??????,?? ??? ??? ??? ??? ??? ???? ?? ??????? ???? ???? ??? ???? ???? ???? ????? ????? ??????? ???? ???? ????? ?? ????? ????? ???? ?????? ??????,?? ??? ??? ??? ??? ??? ???? ?? ??????? ???? ???? ????? ???? ???? ???? ????? ????? ??????? ???? ???? ????? ?? ????? ????? ???? ?????? ??????
1,"?? ??? ""??"" ???? ??? ?????? ???? ?? ??? ?? ??? ??- ??? ????","?? ??? ""??"" ???? ??? ?????? ???? ?? ??? ?? ??? ??- ??? ????","?? ??? ""??"" ???? ??? ?????? ???? ?? ??? ?? ??? ??- ??? ????"
1,???- ??? ??? ?? ???? ????? ??? ?????? ???????????? ?? ????? ?? ?? ????? ????? ???- ??? ??? ??? ????? ?????? ??? ??? ?? ?,???- ??? ??? ?? ???? ????? ??? ?????? ???? ???????? ?? ????? ?? ?? ????? ????? ???- ??? ??? ??? ????? ?????? ??? ??? ???,???- ??? ??? ?? ???? ????? ??? ?????? ???????????? ?? ????? ?? ?? ???? ????? ???- ??? ??? ??? ????? ?????? ??? ??? ???
1,??? ????? ????? ?????? ???? ?? ?????? ?? ???????? ????? ?????? ???? ????? ?????,??? ????? ????? ?????? ???? ?? ?????? ?? ???????? ????? ?????? ???? ?? ??? ?????,??? ????? ????? ????? ???? ?? ????? ?? ???????? ????? ?????? ???? ???? ?????
1,????? ????? ??? ??????? ????????????? ??? ???? ???? ????? ?? ??? ??? ??? ?? ??? ??? ???? ???,????? ?????'? ??????? ??????????? ??? ???? ???? ????? ?? ??? ??? ??? ?? ??? ??? ???? ???,????? ?????'? ??????? ??????????? ??? ???? ???? ????? ???? ??? ??? ?? ??? ??? ???? ???
1,?? ?? ???? ??? ??? ???? ??? ??? ???? ??? ??? ?? ??? ??- ??? ?? ????????? ??? ???? ???? ?????? ??? ???,?? ?? ???? ??? ??? ???? ??? ??? ???? ??? ??? ?? ??? ??- ??? ?????????? ??? ???? ???? ?????? ??? ????,?? ?? ???? ??? ??? ???? ??? ??? ???? ??? ??? ?? ??? ??- ??? ?????????? ??? ???? ???? ?????? ??? ????
1,???? ???? ???? ???? ??? ?? ????? ???? ??? ????? ?? ???? ?? ???? ??????? ??????? ????? ?? ??? ?????? ??????? ??? ?????? ??????? ?????? ??? ????,???? ???? ???? ???? ??? ?? ????? ???? ??? ????? ????? ?? ???? ??????? ??????? ???? ?? ??? ?????? ?????? ??? ?????? ?????? ??????? ??? ????,???? ???? ???? ???? ??? ?? ????? ???? ??? ????? ????? ????? ??????? ??????? ???? ???? ?????? ?????? ??? ?????? ?????? ??????? ??? ????
1,?????? ??? ????? ???? ???? ??? ??? ??? ??? ???? ???? ????,?????? ??? ????? ???? ???? ??? ??? ??? ??? ???? ???? ????,?????? ??? ????? ???? ???? ??? ??? ??? ??? ???? ???? ????
1,??? ??? ??? ??? ????? ?? ?????? ???? ?? ?? ??? ??? ??????? ???????,?? ??? ??? ??? ????? ?? ?????? ???? ?? ?? ??? ??? ??????? ???????,?? ??? ??? ??? ????? ?? ?????? ???? ?? ?? ??? ??? ??????? ???????
1,?????? ????- ???? ???? ??????? ?? ????? ???? ?????? ?????? ???? ???? ????,?????? ????- ???? ???? ??????? ?? ????? ???? ?????? ?????? ???? ???? ????,?????? ????- ???? ???? ??????? ?? ????? ???? ?????? ?????? ??? ???? ????
1,????? ?????????? ??? ????????? ???? ?? ?? ???? ?? ??? ??? ???? ???? ????? ???? ???????,????? ?????????? ??? ??????? ???? ?? ?? ???? ?? ??? ??? ???? ???? ????? ???? ??????,????? ?????????? ??? ????????? ???? ?? ?? ???? ?? ??? ??? ???? ???? ????? ???? ??????
1,?? ?? ?????? ??? ?? ????? ???? ???? ???? ???? ??? ????? ???? ??? ??? ???? ???? ?????? ?? ?,?? ?? ??????? ?? ????? ???? ???? ???? ???? ??? ????? ???? ??? ??? ???? ???? ?????? ???,?? ?? ??????? ?? ????? ???? ???? ???? ???? ??? ????? ???? ??? ??? ???? ???? ?????? ???
1,???? ????? ???? ?? ???? ??? ???? ???? ???? ???? ???,???? ????? ???? ?? ???? ??? ???? ???? ???? ????'??,???? ????? ???? ?? ???? ??? ???? ???? ???? ????'??
1,????? ????? ??? ?? ??? ?? ????? ????? ????? ??? ????? ????? ??????? ????? ??????? ?????? ????,????? ????? ??? ?? ??? ?? ????? ????? ????? ??? ???? ?? ??? ??????? ????? ??????? ?????? ????,????? ????? ??? ?? ??? ?? ????? ???? ????? ??? ???? ???? ??????? ????? ?????? ?????? ????
1,???? ??’? ???? ??? ??? ???????? ??? ??? ???? ???? ??? ??? ???? ???? ?? ??? ??? ????? ??? ??? ????? ??????? ??? ????? ????? ????,???- ??? ??'? ???? ??? ??? ???????? ??? ??? ???? ???? ??? ??? ???? ???? ?? ??? ??? ????? ??? ??? ????? ??????? ??? ????? ????? ????,???- ??? ??'? ???? ??? ??? ???????? ??? ??? ???? ???? ??? ??? ???? ???? ?? ??? ??? ????? ??? ??? ????? ??????? ??? ????? ????? ????
1,???? ???? ????? ??? ????? ???? ?????? ?? ?????? ??? ????? ????? ????? ??? ???? ????? ????? ??? ????? ???? ??? ????? ?????? ??? ?? ???? ?? ?,??? ??? ????? ??? ????? ???? ?????? ?? ?????? ??? ????? ????? ????? ??? ???? ????? ????? ??? ????? ???? ??? ????? ?????? ??? ?? ???? ???,???? ??? ????? ??? ????? ???? ???????? ?? ???????? ??? ????? ????? ????? ??? ???? ????? ????? ??? ????? ???? ??? ????? ?????? ??? ?? ???? ???
1,?? ??? ???? ?????? 70?? ???? ?? ???? ???? ?????,?? ??? ???? ???? ? 70?? ???? ?? ???? ???? ?????,?? ??? ???? ???? ? 70?? ???? ?? ???? ???? ?????
1,???? ?????? ???? ?? ??? ???????,???? ?????? ???? ??? ??? ???????,???? ?????? ???? ??? ??? ???????
1,????? ???? ?????? ???? ???? ???? ?????? ?? ????? ??? ?? ?? ???? ??? ????????????????? ?????? ?????? ?? ?,????? ???? ?????? ???? ???? ???? ??????? ????? ??? ??? ???? ??? ????????????????? ?????? ?????? ???,????? ???? ?????? ???? ???? ???? ?????? ????? ??? ? ?? ???? ??? ????????????????? ?????? ?????? ???
1,??? ???? ?????? ????? ??? ??? ??? ?????? ???? ????? ??? ?????? ??? ?? - ??????,??? ???? ?????? ????? ??? ??? ?? ?????? ???? ????? ??? ?????? ??? ?? - ??????,??? ???? ?????? ????? ??? ??? ?? ?????? ???? ????? ??? ??????? ??? ?? - ??????
1,???? ????? ???? ??? ???? ???? ??? ??????,???? ????? ???? ??? ???? ???? ??? ??????,???? ????? ???? ??? ???? ???? ??? ??????
1,???? ????? ???? ?? ?????? ??? ????? ????? ????? ??? ???? ????,???? ????? ???? ?? ?????? ??? ????? ????? ????? ???? ????'???,???? ????? ???? ?? ?????? ??? ????? ????? ????? ??? ????'???
1,????? ???? ??????? ?? ??? ???? ??? ?????? ??????????? ???? ???? ????,????? ???? ??????? ?? ??? ???? ??? ?????? ??????????? ???? ???? ????,????? ???? ??????? ?? ??? ???? ??? ?????? ??????????? ???? ???? ????
1,??? ?? ??????? ???? ??? ?? ???? ???? ???? ??????? ??????? ???? ???,??? ?? ??????? ???? ??? ?? ???? ???? ???? ?????? ?????? ????'??,?? ?? ??????? ???? ??? ?? ???? ???? ???? ??????? ??????? ????'??
1,???? ???? ????? ???? ?? ??? ??? ???,???? ???? ????? ???? ???? ??? ???,???? ???? ????? ???? ??? ??? ???
1,???? ???? ???? ??? ?? ?,???? ???? ???? ??? ???,???? ???? ???? ??? ???
1,????? ????…??? ??'? ??? ???…??? ????'? ??? ???…???? ???? ????? ??- ???? ???? ??????? ??? ??? ????? ?????? ??? ????? ?????,????? ????…??? ??'? ??? ???…??? ????'? ??? ???…??? ???? ????? ??- ???? ???? ??????? ??? ??? ????? ?????? ??? ????? ?????,????? ????…??? ??'? ??? ???…??? ????'? ??? ???…???? ???? ????? ??- ???? ???? ??????? ??? ??? ????? ?????? ??? ????? ?????
1,????? ?? ????? ??? ?? ??? ?? ??? ????? ??? ??? ?? ?,??????? ????? ??? ?? ??? ?? ??? ????? ??? ??? ???,??????? ????? ??? ?? ??? ?? ??? ????? ??? ??? ???
1,?? ?????? ???? ??? ??????????? ??? ??? ???? 20 ??? ????????? ????? ??????,?? ?????? ??? ??? ?????????? ??? ??? ???? 20 ??? ?????? ???? ????? ??????,?? ?????? ??? ??? ??????????? ??? ??? ???? 20 ??? ????????? ????? ??????
1,??'? ???? ?? ?? ??? ??? ???? ??? ??? ???,??’? ??? ?? ?? ??? ??? ???? ??? ??? ???,??'? ???? ?? ???? ??? ???? ??? ??? ???
1,???? ????? ????? ????? ?? ???????????? ??? ??? ?????? ?????? ?? ?,???? ? ???? ?????? ?????? ???????????? ??? ??? ?????? ?????? ???,???? ????? ?????? ?????? ???????????? ??? ??? ?????? ?????? ???
1,???? ??? ?? ???? ??? ??? ???? ????????? ???? ?????????? ????? ???? ??? ????? ????????,???? ??? ?? ???? ??? ??? ???? ????????? ???? ?????????? ????? ???? ??? ????? ????????,???? ??? ?? ???? ??? ??? ???? ????????? ???? ?????????? ????? ???? ??? ????? ????????
1,??? ?????????? ????? ????? ??????? ????? ???? ??? ??? ?? - ????? ??? ???? ???? ????? ?????,??? ????????? ????? ????? ??????? ????? ?????? ??? ?? - ????? ??? ???? ???? ????? ?????,??? ?????????? ????? ????? ??????? ????? ?????? ??? ?? - ????? ??? ???? ???? ????? ?????
1,???? ???? ????? ??? ????? ??? ? ??? ???? ?? ????'? ?? '? ??????? ????? ????,???? ???? ????? ??? ????? ??? ? ??? ???? ?? ????'? ??'? ??????? ????? ?????,???? ???? ????? ??? ????? ??? ? ??? ???? ?? ????'? ??'? ??????? ????? ?????
1,?? ????? ???? ????? ??? ??? ????? ??- ?????? ????? ????,??- ?? ????? ???? ????? ??? ??? ????? ??- ?????? ?????'???,??- ?? ????? ???? ????? ??? ??? ????? ??- ?????? ?????'???
1,?? ???? ??? ????? ????? ?? ??? ???? ???? ?? - ???? ????????? ??? ??? ??? ???? ?? ?,?? ???? ??? ????? ?????? ??? ???? ???? ?? - ???? ????????? ??? ??? ??? ???? ???,?? ???? ??? ????? ?????? ??? ???? ???? ?? - ???? ????????? ??? ??? ??? ???? ???
1,?? ??? ??? ???? ????? ???? ?????? ???????? ????? ????,?? ??? ??? ?? ????? ???? ????? ???????? ????? ?????,?? ??? ??? ?? ????? ???? ??????? ???????? ????? ??????
1,???? ??????? ??? ????? ????? ????? ??? ????? ?????? ???? ???? ??? ?????? ????,???? ??????? ??? ????? ????? ????? ??? ????? ?????? ??? ???? ??? ?????? ????,???? ??????? ??? ????? ????? ????? ??? ????? ?????? ??? ???? ??? ?????? ????
1,©????? ?????? ?????,©????? ?????? ?????,©????? ?????? ?????
1,??? ?? ??? ????,??? ?? ??? ????,??? ?? ??? ????
1,?? ??? ??? ???? ??? ???? (?????????????) ?? ???????? ????? ??? ???? ?? ??? ???????,?? ??? ??? ???? ??? ???? (?????????????) ?? ???????? ????? ??? ???? ?? ??? ??????,?? ??? ??? ???? ???? ???? (?????????????) ?? ???????? ????? ??? ???? ?? ??? ???????
1,?? ??? ?? ??? ?? ??? ???? ??? ??????? ?? ?????? ?? ?? ?? ??? ???? ?????? ?? ?????? ?? ??? ????? ?? ??? ????? ????? ??? ??? ????,?? ??? ?? ??? ?? ??? ???? ??? ??????? ?? ?????? ?? ?? ?? ??? ???? ???? ?? ?????? ?? ??? ????? ?? ??? ????? ???? ??? ??? ?????,?? ??? ?? ??? ?? ??? ???? ??? ??????? ?? ?????? ?? ?? ?? ??? ???? ???? ?? ?????? ?? ??? ????? ?? ??? ????? ???? ??? ??? ?????
1,?????? ??? ?? ??? ?? ????? ???? ????? ????? ?? ??? ???? ??????? ?????? ????? ?? ????? ???? ?? ????? ?????? ?? ???? ??? ??? ??? ??? ??? ??? ?,?????? ??? ?? ??? ?? ????? ???? ???? ?? ??? ?? ??? ???? ??????? ?????? ????? ?? ????? ???? ?? ????? ???? ?? ???? ??? ?? ??? ??? ??? ?????,?????? ??? ?? ??? ?? ????? ???? ???? ???? ?? ??? ???? ??????? ?????? ????? ?? ????? ???? ?? ????? ???? ?? ???? ??? ?? ??? ??? ??? ?????
1,????? ?? ???? ??? ??? ?? ??? ???? ????? ???? ???? ?????? ?? ??? ??? ??? ??? ????? ???? ????? ???? ?? ????? ???? ??? ???? ?? ??? ???????,????? ?? ???? ??? ??? ?? ??? ???? ????? ???? ????? ???? ?? ??? ??? ?? ??? ???? ???? ????? ???? ?? ????? ???? ??? ?? ?? ??? ??????,????? ?? ???? ??? ??? ?? ??? ???? ????? ???? ???? ???? ?? ??? ??? ?? ??? ???? ???? ????? ???? ?? ????? ???? ??? ? ?? ??? ???????
1,?? ??? ?? ????? ?? ?? ???? ??? ??? ????? ????? ?????? ????,?? ??? ?? ?????? ?? ?? ???? ??? ??? ????? ????? ?????? ????,?? ??? ?? ????? ?? ?? ???? ??? ??? ????? ????? ????? ????
1,??? ?? ??? ?? ?? ?? ??? ???? ?????? ??? ???? ????? ??? ???? ???? ??? ?? ??? ?? ?,??? ?? ??? ?? ?? ?? ??? ???? ???? ??? ???? ????? ??? ???? ???? ??? ??? ???,??? ?? ??? ?? ?? ?? ??? ???? ???? ??? ???? ????? ??? ???? ???? ??? ??? ???
1,???? ???? ?? ???? ?? ?? ???? ?? ??? ???? ?? ?? ???? ??? (??? ?????) ??? ?????? ?? ????? ???? ?? ??? ???? (??? ???) ????? ?? ????? ?? ?????,???? ???? ?? ???? ?? ?? ?? ??? ??? ???? ?? ?? ???? ??? (??? ?????) ???? ????? ?? ????? ??? ?? ??? ???? (??? ???) ????? ?? ????? ?? ?????,???? ???? ?? ???? ?? ?? ?? ??? ??? ???? ?? ?? ???? ???(??? ?????) ???? ????? ?? ????? ??? ?? ??? ????(??? ???) ????? ?? ????? ?? ?????
1,?? ?? ????? ??? ??????? ??? ????? ?? ?,?? ?? ???? ??? ?????? ??? ???? ???,?? ?? ???? ??? ?????? ??? ???? ???
1,??? ?? ??? ????? ???????? ?? ??? ???? ???? ??? ?? ??? ?? ?? ?? ????? ?? ?? ??? ????? ??? ???,??? ?? ??? ????? ???????? ?? ??? ???? ???? ??? ?? ??? ?? ?? ?? ????? ?? ?? ??? ????? ??? ???,??? ?? ??? ????? ???????? ???? ???? ???? ??? ?? ??? ?? ?? ?? ????? ?? ?? ??? ????? ??? ???
1,??? ?? ???? ????? ?? ??? ?? ???? ?????? ???? ????? ?????? ?? ?,??? ?? ???? ????? ?? ??? ?? ???? ?????? ???? ????? ???? ???,??? ?? ???? ????? ?? ??? ?? ???? ????? ???? ????? ???? ???
1,???? ??? ?? ????? ??? ??? ???? ??? ?? ??? ???? ??? ???,???? ??? ?? ?????? ??? ???? ??? ?? ???? ???? ??? ???,???? ??? ?? ?????? ??? ???? ??? ?? ??? ???? ???? ???
1,?????? ?? ????? ?? ???? ???? ?????? ?? ??? ??? ??? ?? ????? ???? ??? ?,?????? ?? ??? ?? ???? ???? ?????? ?? ??? ??? ???? ?? ????? ???? ?????,?????? ?? ??? ?? ???? ???? ?????? ?? ??? ??? ???? ?? ????? ???? ?????
1,??? ???? ?? ????? ??? ???? ??? ??? ???? ?? ???? ????? ?? ???? ???? ??? ??? ??? ??? ????? ??? ??? ??? ??? ?? ?? ????? ???? ??? ???? ??? ??? ??? ??? ???? ??? ????? ??? ?????,??? ???? ?? ????? ??? ???? ??? ??? ???? ?? ???? ??? ?? ?? ???? ???? ??? ??? ??? ??? ???? ??? ??? ??? ??? ?? ?? ???? ???? ??? ???? ???? ??? ??? ??? ???? ??? ???? ??? ?????,??? ???? ?? ????? ??? ???? ??? ??? ???? ?? ???? ????? ?? ???? ???? ??? ??? ??? ??? ???? ??? ??? ??? ??? ?? ?? ???? ???? ??? ???? ???? ??? ??? ??? ???? ??? ???? ??? ?????
1,??? ????? ???? ?? ??? ???? ??? ?????? ????? ???? ?????? ??? ?? ?,??? ????? ???? ?? ??? ???? ??? ?????? ????? ????? ?????? ??? ???,??? ????? ???? ?? ??? ???? ??? ?????? ????? ????? ?????? ??? ???
1,??? ???? ???? ???? ?????? ?? ??? ??????? ???? ??? ???? ???? ???? ??? ??? ?????? ???? ?????? ????? ??? ???? ?? ????? ???? ????? ??? ???? ??? ?? ??? ??? ?????? ??? ?? ?,??? ???? ???? ???? ???? ?? ??? ??????? ???? ??? ???? ???? ???? ??? ??? ???? ??? ?????? ????? ??? ???? ?? ????? ???? ????? ??? ???? ??? ?? ??? ??? ?????? ??? ???,??? ???? ???? ???? ???? ?? ??? ?????? ???? ??? ???? ???? ???? ??? ??? ???? ??? ?????? ????? ??? ???? ?? ????? ???? ????? ??? ???? ??? ?? ??? ??? ?????? ??? ???
1,??? ???? ??? ?? ??? ?????,??? ???? ??? ?? ??? ?????,??? ???? ??? ?? ??? ?????
1,??????,?????,??????
1,??? ?????? ????,??? ?????? ????,??? ?????? ????
1,???? ??? ?????,???? ??? ?????,???? ??? ?????
1,???? ????,???? ????,???? ????
1,????? ??? ??? (?? ????),????? ??? ??? (?? ????),????? ??? ??? (?? ????)
1,???? ?? ??? ????,???? ?? ??? ????,???? ?? ??? ????
1,©??? ????,©??? ????,©??? ????
1,???? ?? ???? ???? ???? ?????? ???? ??? ???? ?? ?,???? ?? ???? ???? ???? ???? ???? ??? ???? ???,???? ?? ???? ???? ???? ??? ???? ??? ???? ???
1,?? ??? ???? ??? ?????? ?? ??? ??? ???? ?????? ?????? ?? ?? ??? ??? ????? ??? ??? ?? ?,?? ??? ???? ??? ?????? ?? ??? ??? ???? ???? ???? ?? ?? ??? ??? ??????? ??? ???,?? ??? ???? ??? ?????? ?? ??? ??? ???? ???? ???? ?? ??? ??? ??? ?????? ??? ???
1,?? ??? ?? ???? ????? ?????? ?? ?? ??? ???? ????? ????? ??? ?????? ???? ???? ?? ??? ?? ?,?? ??? ?? ???? ????? ???? ?? ?? ??? ???? ????? ???? ??? ?????? ???? ???? ??? ???,?? ??? ?? ???? ????? ???? ?? ?? ??? ???? ????? ???? ??? ????? ???? ???? ??? ???
1,?? ???? ?? ??? ???? ??? ??? ???? ?????,?? ???? ?? ??? ???? ??? ??? ???? ?????,?? ???? ?? ??? ???? ??? ??? ???? ?????
1,?? ?????? ????? ?? ?? ??? ??? ??? ?? ?,?? ?????? ????? ?? ?? ??? ??? ??? ???,?? ?????? ????? ?? ?? ??? ??? ??? ???
1,??? ??? ?? ?? ????? ?????? ?? ??? ??????? ??? ??? ??????? ??? ???? ?? ??????? ??? ??? ?? ?,??? ??? ?? ?? ????? ?????? ?? ??? ??????? ??? ??? ??????? ??? ???? ?????????? ??? ???,??? ??? ?? ?? ????? ?????? ?? ??? ??????? ??? ??? ?????? ??? ???? ????????? ??? ???
1,??? ?? ????? ????? ?????? ?? ???? ???? ?? ???? ???? ?????,??? ?? ????? ?????? ?????? ?? ???? ???? ?????? ???? ?????,??? ?? ????? ????? ?????? ?? ???? ???? ????? ???? ?????
1,???? ????????? ??? ????? ???? ??? ????? ????? ??? ,??? ??????? ??? ????? ???? ??? ????? ???? ???,??? ??????? ??? ????? ???? ??? ????? ???? ???
1,©??? ????,©??? ????,©??? ????
1,???,???,???
1,?? ??? ?? ?? ????? ???? ???? ???? ?? ??? ?? ?????? ????? ??? ???? ?????? ????? ????????,?? ??? ?? ?? ????? ???? ???? ???? ?? ??? ?? ?????? ????? ?? ?? ?????? ????? ???????,?? ??? ?? ?? ????? ???? ???? ???? ?? ??? ?? ?????? ????? ?? ?? ?????? ????? ????????
1,"?? ?????? ??? ??? ???""???"" ?? ?????? ????? ??? ???? ???? ????????? ???? ???? ???? ?? ???? ????? ?? ???? ????? ???","?? ?????? ??? ??? ??? ""???"" ?? ?????? ????? ??? ???? ???? ????????? ???? ???? ???? ?? ???? ????? ?? ???? ????? ?????","?? ?????? ??? ???? ??? ""???"" ?? ????? ????? ??? ???? ???? ????????? ???? ???? ???? ?? ???? ????? ?? ???? ????? ????"
1,???? ??? ?? ???? ??? ??? ??? ??? ???? ?? ?? ??? ?? ???? ?? ??? ???? ??? ?? ?,???? ??? ?? ???? ??? ??? ???? ??? ??? ?? ?? ??? ?? ???? ??? ??? ???? ??? ???,???? ??? ?? ???? ??? ??? ????? ??? ??? ?? ?? ??? ?? ???? ??? ??? ???? ??? ???
1,?? ???? ????? ???? ?????? ?????? ? ???? ???? ??? ??????,?? ???? ????? ???? ?????? ????? ???? ???? ??? ??????,?? ???? ????? ???? ?????? ????? ???? ???? ??? ?????
1,?? ???? ???? ?? ?? ????? ???? ???? ???? ?????? ?????? ???? ?? ????? ??? ??? ??? ??? ???? ?????,?? ???? ???? ?? ?? ????? ???? ???? ???? ?????? ?????? ???? ?? ???? ??? ??? ??? ???? ??????,?? ???? ???? ?? ?? ????? ???? ???? ???? ?????? ?????? ???? ?? ???? ??? ??? ??? ???? ??????
1,2011?.? ?? ????? ???? ?????? ????? ?? ??? ???? ???? ?? ?? ???? ?????? ??? ??? ??? ?????,2011?.? ?? ????? ???? ?????? ????? ?? ??? ???? ???? ?? ?? ???? ????? ??? ??? ??? ?????,2011?.? ?? ????? ???? ?????? ????? ?? ??? ???? ???? ?? ?? ???? ????? ??? ??? ??? ?????
1,©??? ????,©??? ????,©??? ????
1,??? ????,??? ????,??? ????
1,??? ???? ??? ??? ???? ???? ??? ???? ?????? ???? ???? ???? ??? ???? ?? ???? ???? ?? ??? ?? ??? ?? ???? ??? ???? ??? ??? ??? ???????,??? ???? ???? ???? ???? ???? ??? ???? ????? ???? ???? ????? ???? ?? ???? ???? ?? ??? ???? ?? ???? ??? ???? ??? ??? ??? ??????,??? ???? ???? ???? ???? ???? ??? ???? ???? ???? ???? ????? ???? ?? ???? ???? ?? ??? ???? ?? ???? ??? ???? ??? ??? ??? ???????
1,??? ???? ????? ??? ?????? ???? ???? ??? ???? ??? ??? ???? ??? ??? ??? ????,??? ???? ????? ??? ????? ???? ???? ??? ???? ??? ??? ???? ??? ??? ??? ?????,??? ???? ????? ??? ???? ???? ???? ??? ???? ??? ??? ???? ??? ??? ??? ?????
1,???? ???? ????? ??? ????? ????? ??? ??? ???? ?? ??? ??? ??? ???? ?? ???? ?? ???????,???? ???? ????? ??? ???? ????? ??? ??? ???? ?? ??? ??? ??? ???? ?? ???? ?? ??????,???? ???? ????? ??? ???? ????? ??? ??? ???? ?? ??? ??? ??? ??? ?? ???? ?? ???????
1,??? ??? ??? ?????? ???? ?????? ????? ?????????????? ??? ?????? ??? ??? ???? ?????? ??? ??? ???! ?? ???? ???? ???? ???? ??????? ???????,??? ??? ??? ????? ???? ?????? ???? ?????????????? ??? ?????? ??? ??? ???? ???? ??? ??? ???! ?? ???? ???? ???? ???? ??????? ??????,??? ??? ??? ????? ???? ?????? ???? ?????????????? ??? ?????? ??? ??? ???? ???? ??? ??? ???! ?? ???? ???? ???? ???? ??????? ???????
1,???? ?????? ???? ????? ?? ?? ????? ??? ?? ?? ??? ???? ???? ???? ???? ?? ???? ?????? ??????? ?? ??? ??? ????? ?? ??? ????,???? ?????? ???? ???? ?? ?? ?????? ????? ???? ???? ???? ???? ?? ???? ?????? ??????? ???? ??? ???? ?? ??? ????,???? ?????? ???? ???? ?? ?? ????? ????? ???? ???? ???? ???? ?? ???? ?????? ??????? ???? ??? ???? ?? ???? ????
1,?? ????? ??? ???? ?? ???? ??? ??? ?????? ????? ?? ???? ?? ??? ????? ??? ?? ?????,?? ???? ??? ???? ?? ????? ??? ?????? ????? ????? ???? ????? ??? ?? ?????,?? ???? ?? ???? ?? ????? ??? ?????? ?????? ????? ???? ????? ??? ?? ?????
1,?? ??? ??? ??? ??? ????? ?? ???? ???? ????? ??? ?? ???? ????? ???? ????? ??? ??????,?? ??? ??? ??? ??? ???????? ?? ???? ????? ????? ??? ?? ???? ????? ???? ????? ??? ??????,?? ??? ??? ??? ??? ???????? ?? ???? ????? ????? ??? ?? ???? ????? ???? ??? ??? ??????
1,??? ??? ???? ??? ????? ???? ???? ???? ????? ??? ?????? ??? ??? ??? ??????? ??? ????? ?? ???? ???? ??? ?? ?,??? ??? ???? ??? ????? ??? ???? ???? ????? ??? ????? ??? ??? ??? ???????? ????? ?????? ?????? ?? ???,??? ??? ???? ??? ????? ??? ???? ???? ????? ??? ????? ??? ??? ??? ???????? ????? ??????? ???? ?? ???
1,???? ???? ??? ????? ??? ???? ???? ?? ??? ???? ??????? ??? ??? ????????? ?? ???????,???? ???? ??? ???? ??? ???? ???? ??? ???? ????? ???? ????????? ?? ??????,???? ???? ??? ????? ??? ???? ???? ??? ???? ????? ???? ????????? ?? ??????
1,??? ?? ??? ???? ???? ??? ?? ??? ??????? ??? ??? ??? ??? ???? ????? ??? ??? ??? ??? ???? ?? ?,??? ?? ??? ???? ???? ??? ?? ??? ??????? ??? ??? ??? ??? ???? ????? ??? ??? ??? ??? ???? ???,??? ?? ??? ???? ???? ??? ?? ??? ??????? ???? ??? ??? ??? ???? ????? ??? ??? ??? ??? ???? ???
1,??? ??? ??? ?????? ????? ??? ??? ?? ?? ??? ?????? ?? ??? ????? ??? ??? ??? ??? ???? ?????? ?????? ??? ???? ????? ??? ?? ?????,??? ??? ??? ?????? ?????? ??? ??? ?? ?? ??? ?????? ?? ??? ????? ??? ??? ??? ??? ??? ?????? ?????? ??? ???? ????? ??? ?? ?????,??? ??? ??? ?????? ????? ???? ??? ?? ?? ??? ?????? ?? ??? ????? ??? ??? ??? ??? ??? ?????? ?????? ??? ???? ????? ??? ?? ?????
1,(????? ???? ??? ???? ????? ??? ?? ??? ???? ?? (?????)),(????? ???? ??? ???? ????? ??? ?? ??? ???? ??(?????))??,(????? ???? ??? ???? ????? ??? ?? ??? ???? ??(?????))?
1,?? ??? ??? ?? ?? ??? ???? ?????? ???????? ????? ?????????,?? ??? ?? ?? ?? ??? ??? ?????? ?????? ????? ?????????,?? ???? ?? ?? ??? ??? ?????? ?????? ????? ?????????
1,?? ??? ??? ?????? ???? ???? ??? ?? ??? ??? ???? ?? ?,?? ??? ??? ?????? ???? ???? ??? ?? ??? ??? ???? ???,?? ??? ??? ?????? ????? ???? ??? ?? ??? ??? ???? ???
1,????? ??? ????? ?? ?? ????? ??? ???? ?? ??? ??????,????? ??? ????? ?? ?? ????? ??? ???? ?? ??? ??????,????? ??? ????? ?? ?? ????? ??? ???? ?? ??? ??????
1,???? ????? ?? ??? ???? ???? ??? ?? ???? ?? ?????? ??????? ?? 80 ????? ???? ???? ????,???? ????? ?? ??? ???? ???? ??? ?? ???? ?? ?????? ????? ?80 ????? ???? ???? ????,???? ????? ?? ??? ???? ???? ??? ?? ???? ?? ?????? ????? ?80 ????? ???? ???? ????
1,??? ??? ?? ?? ??? ???? ????? ?????? ??? ???? ???????? ??????? ???? ??? ???? ??? ????? ?????? ???? ?? ?,??? ??? ?? ?? ??? ???? ?????? ?????? ??? ???? ??????? ??????? ???? ??? ???? ??? ????? ?????? ???? ???,??? ??? ???? ?? ?? ??? ?????? ?????? ??? ???? ??????? ??????? ???? ??? ???? ??? ????? ?????? ???? ???
1,©??? ????,©??? ????,©??? ????
1,???? ?? ??? ??? ?? ? ??? ???,???? ?? ??? ??? ?? ? ??? ???,???? ?? ??? ??? ?? ? ??? ???
